home_win_rate,away_win_rate,home_avg_goals,away_avg_goals,home_avg_conceded,away_avg_conceded,home_avg_shots,away_avg_shots,home_streak,away_streak,target
0.6,0.0,3.0,0.8,1.2,2.4,12.6,10.0,0,-3,D
0.2,0.4,1.2,1.8,2.0,3.6,13.6,12.6,1,-2,H
0.0,1.0,1.0,2.4,1.8,0.2,9.2,12.8,-3,5,D
0.6,0.2,2.0,1.0,1.4,1.6,15.0,14.0,3,-2,D
0.0,0.4,0.8,1.4,1.8,1.4,10.0,11.6,-4,2,H
0.2,0.0,1.8,0.6,1.6,1.8,12.0,9.4,1,-3,H
0.6,0.4,1.2,1.2,1.6,1.6,12.2,12.2,2,0,A
0.8,0.4,2.2,2.2,1.2,1.8,14.0,14.6,-1,-1,H
0.4,0.6,1.4,2.0,1.4,1.2,13.4,15.2,-1,0,H
0.8,0.4,2.0,1.2,0.4,1.6,11.6,14.2,0,2,H
0.2,0.2,1.2,1.0,3.6,1.8,12.4,10.2,-3,1,D
0.0,0.0,0.6,1.0,1.4,1.8,16.0,8.2,-2,0,A
0.0,0.6,0.8,1.8,2.0,1.2,10.6,20.6,-4,1,H
1.0,0.4,2.8,3.0,0.6,1.8,13.4,14.6,5,0,H
0.6,0.4,1.8,2.4,1.4,1.8,12.4,12.6,1,2,A
0.0,0.8,0.8,3.0,1.6,1.2,13.4,16.0,0,1,A
0.0,0.6,1.4,1.2,2.6,1.8,10.2,13.6,0,-1,A
0.2,0.6,1.8,1.0,2.8,0.4,13.8,17.0,-2,3,D
0.6,0.4,1.8,1.8,0.8,1.8,16.4,11.4,-1,-1,H
0.2,0.2,0.8,1.2,1.2,2.0,8.2,9.6,1,1,H
0.4,0.6,1.8,1.4,1.8,0.6,21.8,10.6,-1,1,H
0.6,0.2,1.0,1.2,1.6,3.0,14.4,13.6,1,0,H
0.4,1.0,1.2,3.2,1.2,0.8,12.0,14.0,-1,5,A
0.6,0.8,1.4,1.8,0.8,0.4,18.4,13.4,0,1,H
0.8,0.0,3.4,0.8,1.4,2.2,14.6,8.6,2,-1,H
0.6,0.2,2.6,1.6,1.2,2.6,15.8,14.0,3,0,H
0.2,0.0,1.0,0.6,1.6,2.0,12.6,13.6,0,-1,D
0.2,0.0,2.4,0.2,2.4,1.4,13.2,15.0,-1,-3,H
0.8,0.4,3.4,1.2,1.8,1.2,16.8,10.8,4,-2,H
1.0,0.4,3.4,2.2,1.0,1.6,13.6,11.6,5,-2,H
0.6,0.8,2.4,1.6,1.2,0.4,19.6,20.0,1,1,H
0.8,0.0,1.8,0.4,1.4,1.6,14.0,11.0,2,-4,A
1.0,0.0,3.2,1.0,0.8,3.6,13.4,12.4,5,-1,H
0.2,0.6,2.0,2.2,3.2,1.2,14.4,13.4,-1,1,H
0.6,0.6,1.2,1.4,1.6,0.4,11.0,11.8,-1,-1,H
1.0,0.4,3.2,1.2,1.4,1.2,15.6,9.8,5,2,H
0.8,0.2,3.0,2.2,1.4,2.4,16.0,13.8,3,1,A
0.2,0.6,2.0,1.4,2.2,0.6,11.0,19.6,-3,-1,H
0.4,0.2,1.2,1.2,1.2,1.6,9.4,13.8,-3,0,H
0.6,0.0,2.2,0.8,1.2,2.2,20.8,15.2,2,0,A
0.2,0.0,1.2,1.0,2.0,2.6,8.0,7.6,-1,-2,H
0.0,0.6,1.0,2.6,3.0,1.6,11.0,16.4,-2,-1,D
0.4,0.2,1.0,1.8,0.6,3.0,13.4,14.2,-2,1,H
0.2,0.4,1.0,2.0,1.8,2.2,10.8,8.6,1,1,D
0.4,0.6,1.2,1.8,1.2,2.0,11.6,12.2,-1,-1,H
0.4,0.6,1.0,1.2,0.8,1.6,17.6,10.4,-2,1,H
0.0,0.4,1.4,1.6,2.6,1.6,10.6,8.6,-3,1,A
0.4,0.4,1.0,1.8,1.0,1.8,8.4,10.8,-1,1,H
0.2,1.0,1.8,2.8,2.0,0.8,14.2,14.4,1,5,A
0.4,0.6,2.2,2.2,2.0,1.8,14.0,22.0,2,-1,A
0.2,1.0,1.8,2.2,2.4,1.2,14.6,16.0,-1,5,A
0.6,0.6,3.0,2.4,1.4,1.6,18.4,19.2,0,1,H
0.4,0.4,1.6,1.2,1.4,1.2,8.0,13.2,2,1,D
0.2,0.6,1.6,1.4,2.8,0.6,10.4,11.2,-1,1,A
0.4,0.4,1.2,1.0,2.0,0.8,12.0,18.6,-2,1,A
0.4,0.2,0.8,1.6,2.0,2.0,9.2,12.6,-1,-1,D
0.4,0.4,2.4,1.8,2.2,2.2,9.6,14.6,0,-1,H
1.0,0.4,2.2,0.8,0.8,0.8,15.6,11.8,5,1,D
0.2,0.0,1.0,1.2,2.2,2.2,8.0,10.2,-1,0,H
0.6,0.0,2.4,1.4,1.8,2.6,17.4,9.4,-1,-4,H
1.0,0.2,2.8,1.4,0.6,2.0,13.8,11.0,5,0,H
0.6,0.2,2.6,1.6,1.4,2.4,17.8,13.4,1,-2,D
0.6,1.0,1.8,2.2,2.0,0.4,18.2,14.0,1,5,D
0.6,0.2,0.8,1.2,0.4,1.8,19.2,12.0,2,-1,H
0.4,0.4,0.8,1.8,0.8,2.2,10.2,17.8,0,0,H
0.8,0.8,1.8,2.0,0.6,0.4,12.2,14.2,2,0,H
0.4,0.4,1.2,0.8,1.8,1.8,11.8,8.6,-2,0,H
0.2,0.4,1.4,1.8,2.2,1.2,11.8,19.4,-2,0,D
0.4,0.6,1.6,2.2,1.6,1.6,13.0,8.6,0,1,D
0.2,0.4,1.8,1.2,2.2,1.4,14.4,10.6,0,-3,H
0.6,0.4,1.4,2.0,0.6,1.6,20.0,10.0,3,0,H
0.0,0.2,1.2,1.6,2.4,2.2,10.6,12.6,-1,-2,A
0.0,0.4,1.2,1.4,2.2,2.0,10.6,10.4,0,1,H
0.0,0.8,1.0,2.0,2.6,0.8,8.8,13.6,-5,0,D
0.2,0.6,1.0,1.4,1.6,0.6,12.2,14.4,-1,-1,A
0.6,0.4,2.0,1.8,1.0,1.6,13.0,7.6,1,0,H
0.2,0.4,1.0,1.0,1.6,1.6,8.8,12.0,-4,-1,D
0.4,0.0,1.8,0.0,1.6,0.0,14.8,0.0,-1,0,H
0.4,0.4,1.8,2.0,1.4,1.6,14.4,11.2,1,-1,A
0.4,0.4,0.4,1.8,1.4,1.4,9.6,13.4,1,0,A
0.2,0.4,1.4,1.0,1.2,1.0,17.6,9.8,0,1,H
0.8,0.4,1.6,2.0,0.6,2.0,13.0,11.2,3,1,D
0.2,0.6,1.4,2.0,1.8,1.0,14.8,17.2,0,0,D
0.8,0.2,1.8,0.4,0.6,2.8,21.0,8.0,4,-1,H
0.4,0.4,1.8,0.4,1.6,0.8,7.8,9.6,-1,-1,H
0.6,0.6,2.2,1.6,1.4,0.8,11.2,12.4,1,0,A
0.4,0.0,2.0,0.4,1.2,1.6,16.8,9.2,0,0,H
0.2,0.4,0.4,2.0,1.8,1.8,10.6,17.8,-2,1,A
0.4,1.0,1.8,2.0,1.6,0.4,12.8,20.2,0,5,H
0.6,0.4,1.6,2.4,0.4,1.0,14.2,18.6,1,1,H
0.4,0.4,1.2,1.4,1.8,1.2,11.6,13.6,-1,-1,H
0.4,0.0,1.2,1.0,1.2,1.8,14.0,14.6,0,0,H
0.4,0.6,1.2,1.8,0.8,1.0,15.0,12.8,1,2,A
0.0,0.0,0.8,1.0,2.0,4.0,15.2,9.0,-1,-1,H
0.0,0.4,0.4,2.0,1.6,1.6,9.8,14.6,-1,1,A
0.6,0.4,1.6,1.2,1.0,1.4,13.6,9.8,3,-1,D
0.8,0.4,2.2,1.2,0.6,0.8,14.8,16.4,1,-1,D
0.2,0.0,0.4,0.4,1.8,2.6,13.4,12.6,-2,-3,A
0.8,0.4,1.6,1.4,0.8,1.2,19.2,9.2,-1,1,H
0.6,0.4,2.6,1.6,1.2,1.4,19.4,13.4,2,1,A
0.4,0.4,2.0,2.4,0.8,1.4,16.4,19.0,-1,1,A
0.0,0.6,0.6,2.0,2.0,1.6,10.0,11.0,-2,1,A
0.4,0.6,0.6,1.2,0.8,0.4,9.6,15.2,-2,2,A
0.0,0.6,0.5,2.2,3.5,1.2,10.0,15.0,-2,2,A
0.2,0.2,0.6,0.4,1.2,1.4,8.8,15.0,-3,-3,D
0.6,0.0,2.0,0.4,0.8,1.6,12.4,11.0,0,-2,D
0.0,0.6,0.6,2.2,2.0,1.2,9.0,17.0,-3,2,A
0.2,0.4,1.4,1.4,1.8,1.4,16.4,8.8,1,-1,A
0.6,0.2,1.4,1.2,0.6,1.8,18.2,9.6,3,0,H
0.4,0.2,2.2,1.4,1.6,1.0,19.2,16.6,-1,-2,H
0.2,0.2,1.0,0.6,1.0,2.2,16.0,13.8,0,1,H
0.4,0.6,2.2,2.2,1.6,1.6,17.6,12.6,2,2,H
0.6,0.8,2.0,2.0,0.8,1.2,14.6,18.8,0,1,H
0.2,0.6,0.8,2.6,2.6,1.4,13.6,19.0,-1,3,A
0.2,0.0,1.0,0.6666666666666666,2.4,3.0,8.6,12.0,-1,-3,H
0.8,0.2,3.0,1.0,1.0,1.4,16.6,9.2,3,0,H
0.6,0.4,2.0,1.2,2.0,1.0,13.2,17.0,-1,1,H
0.2,0.4,1.6,1.8,1.6,1.0,13.8,14.4,-3,0,H
0.6,0.8,2.0,2.2,1.2,0.6,13.0,17.0,3,4,A
0.6,0.6,1.4,2.6,1.6,1.6,17.2,18.2,-1,1,A
0.0,0.2,0.8,1.2,1.8,1.2,11.4,17.8,0,-1,D
0.2,0.8,0.6,2.6,1.6,0.8,14.4,15.8,0,1,A
0.4,0.0,1.4,1.0,1.4,2.8,9.0,10.6,1,-4,D
0.4,0.4,1.2,1.0,1.4,2.0,15.0,9.2,-1,1,D
0.0,0.2,0.5,1.0,2.5,2.2,10.75,14.6,-4,-2,D
1.0,0.4,2.8,1.4,0.6,1.4,19.4,10.4,5,0,H
0.2,0.0,1.6,0.4,1.2,1.8,14.4,13.4,-1,-1,A
0.0,0.4,1.0,1.2,2.8,2.0,10.6,15.8,0,-2,A
0.2,0.6,1.0,2.2,1.0,2.0,16.2,14.0,0,1,A
0.8,0.6,2.4,2.0,0.8,1.4,16.2,11.0,4,-1,H
0.8,0.8,1.8,2.6,0.8,1.0,15.6,20.0,2,4,D
0.8,0.0,3.0,0.8,1.4,1.6,18.6,12.6,2,0,H
0.0,0.4,1.0,1.6,1.8,1.4,8.2,13.0,-1,1,A
0.0,0.6,0.8,1.8,2.0,1.0,12.2,15.2,-1,0,A
0.8,0.8,2.2,2.8,1.0,1.4,13.8,15.8,2,3,H
0.2,0.0,1.0,0.6,1.8,2.2,13.2,12.6,1,0,A
0.4,0.2,1.2,1.0,2.0,1.4,15.0,11.6,1,0,A
0.4,0.0,2.2,0.8,1.2,2.6,14.0,10.6,2,-1,H
0.8,1.0,2.6,2.8,1.0,0.8,19.0,18.0,0,5,H
0.2,1.0,1.2,2.6,2.2,0.6,10.6,17.4,0,5,H
0.6,0.0,2.0,1.0,1.8,3.2,10.0,8.4,-2,-2,H
0.4,0.2,1.2,1.4,1.4,1.4,11.2,14.6,-1,-2,D
0.2,0.2,0.8,0.8,2.0,1.0,9.4,16.2,0,-1,A
0.2,0.0,0.8,0.8,1.6,2.4,12.6,11.0,1,-2,A
0.2,0.8,1.0,2.6,1.4,1.2,14.0,20.4,-1,1,A
0.2,0.4,1.0,1.0,2.0,0.4,12.0,15.0,1,1,A
0.2,0.0,1.2,0.6,1.4,2.2,16.0,11.2,-1,-2,H
0.2,0.0,0.8,0.8,1.8,3.2,9.4,10.2,-1,-3,H
0.4,0.0,1.2,1.0,1.8,1.6,14.4,14.8,-1,0,H
0.4,0.2,1.2,1.0,1.2,1.4,10.4,9.2,1,0,D
0.6,0.8,2.2,2.4,2.4,1.0,14.8,15.2,-1,-1,D
0.6,0.6,1.8,2.6,1.6,1.0,11.6,16.6,1,3,D
0.4,0.8,1.4,2.6,1.6,1.2,8.0,15.0,1,3,D
0.6,0.8,2.4,2.6,1.0,1.0,15.4,19.2,1,-1,H
0.6,0.4,2.4,1.8,1.2,1.2,16.2,18.0,0,1,H
0.0,0.2,0.6,1.4,2.4,1.8,11.2,7.4,-3,0,A
0.0,0.2,1.0,0.8,1.8,1.8,14.6,10.8,-1,-1,H
0.6,0.6,2.2,2.4,1.0,2.2,14.0,12.6,-2,0,H
0.6,0.4,2.8,1.0,1.0,1.0,14.0,9.0,0,0,H
0.2,0.2,0.6,0.8,0.8,1.2,10.6,13.2,0,-2,D
0.4,0.8,1.2,2.2,0.6,0.6,13.0,14.0,2,2,D
0.0,0.4,0.8,1.0,3.4,1.6,10.0,15.0,-4,1,A
0.6,0.4,2.2,1.6,1.2,1.8,15.4,10.2,0,0,H
0.8,0.4,2.4,1.0,1.2,1.6,20.0,11.8,2,1,H
0.2,0.8,0.4,1.8,1.4,0.8,9.2,19.0,-1,3,A
0.4,0.2,1.6,1.2,0.8,1.4,11.0,15.0,0,1,A
0.6,0.0,2.0,0.6,0.8,3.4,13.2,9.8,0,-5,H
0.0,0.2,0.4,0.6,2.4,2.2,10.2,10.0,-4,-2,H
0.4,0.8,1.4,3.4,1.4,0.4,9.0,14.2,1,1,D
0.2,0.4,1.4,1.4,2.4,1.2,11.2,16.0,-1,-1,A
0.6,0.6,1.2,1.6,1.2,1.0,15.8,14.6,2,1,A
0.8,0.2,3.0,1.2,0.8,1.4,16.6,14.4,1,0,H
0.6,0.0,2.2,0.8,1.2,1.2,18.0,13.0,1,0,H
0.4,0.4,2.0,0.8,2.4,1.0,10.6,12.6,-1,-1,D
0.2,0.6,0.8,1.0,1.2,1.2,12.0,14.4,0,-1,A
0.4,0.2,1.6,1.2,1.2,2.0,14.2,12.4,2,-2,H
0.2,0.2,0.8,0.4,2.4,1.2,8.8,10.6,-3,-2,A
0.6,0.2,1.6,1.6,1.0,2.4,16.4,12.2,1,0,D
0.6,0.2,1.6,0.8,0.8,2.6,13.0,10.2,2,1,H
0.0,0.4,0.4,1.6,4.0,1.2,8.8,9.0,-5,0,H
0.6,0.6,3.6,2.8,0.8,0.8,15.0,13.2,0,1,H
0.0,0.8,0.6,3.0,1.6,0.8,12.0,16.8,-1,2,H
0.2,0.6,1.2,2.2,1.8,1.0,11.8,19.0,-1,2,D
0.8,0.4,1.8,1.6,0.8,1.2,15.4,11.6,4,-1,A
0.4,0.8,1.6,1.6,1.4,1.2,10.4,14.4,-1,-1,H
0.6,0.2,2.4,0.8,0.6,2.4,13.4,10.6,-1,-4,H
0.4,0.4,0.8,1.2,1.2,1.0,10.0,14.8,1,0,A
0.6,0.0,1.0,1.0,1.2,1.8,14.6,11.6,1,0,H
0.2,0.6,0.8,2.2,3.2,0.8,8.8,12.4,-1,1,H
0.0,0.2,1.2,0.8,2.4,2.6,11.0,9.2,0,1,D
0.6,0.2,2.8,0.8,1.2,1.4,16.4,13.6,-1,-1,H
0.4,0.6,1.8,2.0,1.0,1.0,19.4,15.0,0,3,H
0.6,0.6,2.4,2.4,1.2,1.0,13.0,15.8,1,3,D
0.2,0.2,1.4,1.0,2.0,1.2,12.6,11.0,-3,1,H
0.6,0.6,3.0,2.2,1.4,0.6,14.2,20.4,0,1,D
0.0,0.2,0.6,1.6,2.8,2.4,9.4,11.8,-5,1,A
0.0,0.2,0.8,1.0,1.6,1.8,10.0,11.0,-1,-1,H
0.4,0.4,1.8,2.8,1.2,2.0,10.0,14.2,-1,0,H
0.2,0.0,1.2,1.2,1.6,1.4,11.8,11.0,-1,0,A
0.2,0.4,1.0,1.2,2.4,2.4,7.8,11.0,0,1,A
0.6,0.6,1.8,2.2,1.4,0.8,14.6,13.6,-1,1,A
0.6,0.6,1.4,2.2,1.4,1.2,10.8,15.0,-2,1,A
0.6,0.8,1.6,1.2,1.0,1.0,11.8,13.8,1,2,A
0.2,0.4,1.0,1.6,1.6,1.4,13.4,13.2,-2,1,H
0.6,0.4,2.2,1.8,0.8,1.8,14.2,13.6,2,-1,H
0.6,0.2,1.6,1.2,1.2,1.6,14.2,9.2,-2,1,H
0.0,0.2,0.6,1.0,2.4,2.4,9.6,8.8,-5,-1,H
0.2,0.4,1.6,1.0,2.2,1.6,12.2,11.6,-2,-1,A
0.6,0.8,2.2,1.4,1.0,0.8,10.8,11.4,1,3,H
0.6,0.8,1.8,2.4,2.0,1.2,13.4,14.4,2,2,D
0.2,0.2,2.2,1.4,2.6,1.4,13.8,10.4,-1,1,H
0.6,0.2,2.0,1.0,0.4,1.8,19.2,11.8,0,1,H
0.4,0.2,1.6,1.2,2.2,2.2,13.0,12.6,2,-2,D
0.6,0.4,3.2,1.4,1.4,1.8,16.6,11.4,0,-3,D
0.2,0.2,1.6,1.6,2.0,1.8,10.8,12.2,-2,1,H
0.2,0.8,1.0,2.2,1.8,0.6,8.0,15.4,-1,3,A
0.2,0.6,1.6,1.6,1.6,1.4,13.0,15.0,-1,1,H
0.2,0.6,1.4,2.0,1.6,2.0,11.0,15.0,0,0,A
0.2,0.2,1.6,1.2,2.2,2.0,11.6,11.0,-1,-3,H
0.2,0.6,0.8,2.4,3.0,1.0,7.6,19.2,-2,1,A
0.6,0.4,2.0,3.4,1.4,1.8,13.6,18.2,0,0,H
0.6,0.4,1.0,2.4,0.8,2.6,10.2,13.2,-1,1,H
0.6,0.6,1.2,1.6,1.2,1.0,12.8,13.2,1,2,H
0.2,0.4,1.6,1.6,2.4,1.6,10.0,12.0,0,0,A
0.2,0.6,1.2,2.2,1.6,1.0,11.6,18.0,-1,2,A
0.4,0.2,1.8,1.4,1.6,1.6,13.0,13.4,1,-1,D
0.8,0.6,1.4,2.0,0.4,1.8,14.4,14.6,1,1,A
0.2,0.4,0.8,1.4,2.4,1.8,8.4,15.2,-3,-1,H
0.4,0.2,1.4,1.2,1.6,2.4,10.0,10.0,1,-4,D
0.6,0.8,1.6,2.0,1.2,1.2,14.6,17.4,1,4,H
0.6,0.4,1.6,2.6,1.2,2.6,15.0,12.4,2,-1,H
0.4,0.6,2.4,2.0,2.0,1.6,12.4,11.8,1,1,H
0.2,0.2,1.4,2.8,2.0,2.0,7.8,14.4,-2,-1,A
0.0,0.6,1.4,1.2,2.6,1.2,12.6,13.2,-1,-1,H
0.0,0.2,1.0,2.0,2.6,2.0,10.6,15.6,0,1,A
0.2,0.0,2.0,1.0,2.0,2.0,13.8,12.4,1,-2,D
0.2,0.2,1.8,0.6,2.8,2.2,12.2,8.0,-2,1,H
0.2,0.8,1.6,1.8,1.4,1.0,11.2,14.8,0,3,A
0.4,0.6,1.2,3.4,2.0,1.8,13.2,11.6,-2,2,H
0.8,0.4,2.0,1.8,1.2,1.6,17.0,17.4,-1,0,H
0.2,0.8,0.8,1.8,1.6,0.8,14.0,14.0,-2,2,A
0.6,0.4,1.6,1.4,2.0,1.4,11.2,10.0,-1,0,H
0.8,0.6,2.4,1.2,1.0,1.0,16.0,16.0,3,-1,D
0.0,0.4,1.0,1.6,1.8,1.8,10.8,16.4,0,-1,D
0.8,0.2,1.6,0.4,0.8,2.4,14.6,7.4,3,-1,D
0.6,0.2,3.2,1.4,1.8,1.2,11.0,12.4,-1,-1,A
0.6,0.4,1.6,1.0,1.6,1.0,10.6,14.2,1,0,H
0.2,0.6,1.4,1.8,2.2,1.6,7.0,17.0,-3,1,H
0.0,0.8,0.6,2.4,2.4,0.6,11.6,15.6,-1,2,A
0.6,0.8,1.8,1.8,1.0,1.0,19.4,19.0,0,1,D
0.4,0.8,2.2,1.6,1.6,0.6,16.8,15.0,2,4,H
0.2,0.4,1.0,1.4,1.8,2.0,9.4,11.8,-1,1,H
0.4,0.0,1.0,0.6,1.6,2.4,17.2,10.2,-1,-2,A
0.8,0.4,2.6,2.6,1.0,1.8,15.4,12.4,3,-2,H
0.2,0.4,0.4,1.6,2.0,2.0,6.4,8.2,0,1,A
0.4,0.6,1.6,1.8,0.8,1.0,11.6,20.4,1,0,A
0.2,0.6,0.4,1.4,1.4,0.8,14.6,14.0,-1,0,H
0.2,0.4,1.0,1.0,1.4,1.4,11.6,10.2,-3,1,A
0.4,0.0,1.4,1.0,1.6,1.6,13.6,9.8,-1,0,H
0.8,0.2,1.8,1.6,0.4,1.6,13.8,14.6,-1,0,A
0.2,0.6,1.2,2.4,1.6,1.4,17.8,15.8,0,3,H
0.6,0.6,1.8,1.6,1.2,1.4,18.6,10.8,0,2,A
0.4,0.4,1.8,1.2,2.2,1.4,9.0,13.8,2,1,A
0.6,0.2,1.4,0.6,1.0,1.2,13.8,9.6,-1,-1,H
0.0,0.2,1.0,1.2,1.8,2.0,10.6,12.6,-1,-4,H
0.4,0.2,2.0,0.8,1.6,1.6,16.0,9.4,1,-1,H
0.6,0.6,1.6,1.8,1.2,1.0,11.2,12.8,2,-2,H
0.2,0.4,1.2,1.0,2.4,1.6,10.6,15.6,1,1,H
0.4,0.4,2.0,1.4,1.6,1.4,12.2,20.8,-3,-1,H
0.6,0.8,2.2,2.6,1.6,0.8,18.0,14.0,-1,4,H
0.6,0.2,1.4,1.0,0.4,2.2,19.0,16.6,1,-2,H
0.8,0.4,1.8,1.6,1.2,1.4,10.2,17.2,3,1,D
0.2,0.4,1.0,2.0,1.6,2.2,9.0,10.6,-2,-1,D
0.6,0.4,1.6,1.4,1.4,1.8,13.6,12.4,2,1,H
0.2,0.6,1.4,1.8,2.4,1.0,15.0,16.0,-3,2,A
0.4,0.6,1.2,1.8,1.6,1.4,10.6,13.2,-3,1,D
0.2,0.8,0.8,2.6,1.8,1.4,12.0,15.8,-1,1,D
0.2,0.2,0.8,1.6,1.2,1.6,18.8,10.0,-2,1,H
0.0,0.4,0.8,1.6,2.4,1.6,9.0,11.4,-5,2,H
0.2,0.6,0.8,1.4,1.6,1.0,9.0,9.2,-2,0,D
0.8,0.6,2.4,1.8,1.0,0.8,15.8,22.8,-1,2,A
0.2,0.6,1.2,2.0,1.2,1.2,18.0,12.2,0,3,D
0.4,0.2,1.6,1.0,1.6,1.0,12.2,14.4,0,0,H
0.2,0.2,0.4,0.8,2.0,1.6,12.4,10.8,-1,0,D
0.4,0.2,1.6,1.6,1.4,2.2,14.4,15.6,0,-4,A
0.2,0.0,1.4,1.0,2.2,2.0,10.8,11.4,-1,0,H
0.4,0.4,1.8,1.8,2.0,1.0,12.2,20.6,-1,1,A
0.8,0.2,2.4,1.0,1.2,1.6,21.0,10.4,3,0,H
0.6,0.2,2.2,1.2,1.6,2.4,14.4,9.6,0,1,H
0.6,0.8,2.2,1.8,0.6,1.0,22.8,13.8,3,3,H
0.6,0.6,1.8,2.0,0.4,1.8,10.6,15.8,0,-2,D
0.6,0.2,1.8,1.2,1.0,1.6,11.8,9.8,0,0,A
0.2,0.4,1.0,1.6,1.4,2.2,15.0,12.2,-1,1,H
0.2,0.6,1.6,2.2,2.4,1.2,13.0,15.0,1,1,D
0.0,0.6,0.4,2.4,1.6,2.0,13.2,15.8,0,1,D
0.0,0.2,1.4,1.4,2.2,1.8,12.0,13.8,-1,-1,A
0.2,0.2,1.2,0.4,1.8,1.4,9.2,16.2,-1,0,D
0.4,0.4,1.6,2.0,2.0,2.0,15.6,11.0,0,-2,D
0.6,0.6,1.6,2.4,1.8,1.2,11.6,12.2,-1,-1,A
0.4,0.4,2.0,1.4,2.2,0.6,12.8,9.8,1,0,H
0.4,0.8,1.8,3.0,1.2,0.8,19.2,21.6,2,4,H
0.2,0.8,1.6,2.6,2.8,1.2,9.4,20.2,-1,4,A
0.4,0.0,2.8,1.2,2.0,3.0,14.0,13.0,0,-2,A
1.0,0.0,2.8,0.6,1.0,1.6,21.4,12.4,5,0,H
0.8,0.0,3.0,1.2,1.2,2.2,21.0,10.2,-1,0,H
0.4,0.2,1.8,2.4,1.6,3.0,10.4,13.8,0,0,A
0.4,0.4,2.4,1.6,2.2,1.4,15.0,14.0,0,1,H
0.2,0.2,0.8,1.2,1.4,1.8,15.4,13.8,0,0,H
0.6,0.2,2.8,1.6,1.4,3.0,12.2,10.4,1,-2,A
0.2,0.6,1.0,2.2,1.2,1.2,11.8,19.6,-1,3,A
0.4,0.6,2.2,2.6,1.6,1.8,14.2,13.0,1,2,A
0.4,0.6,1.6,1.8,2.8,2.2,11.4,11.4,-1,-2,A
0.6,0.4,2.4,2.0,1.6,1.6,14.4,13.4,1,-1,A
1.0,0.6,2.6,2.0,0.8,2.2,20.6,12.4,5,1,D
0.4,0.8,1.8,3.2,2.2,1.4,9.4,22.2,1,1,A
0.0,0.8,1.4,3.4,2.4,0.8,10.2,18.6,-1,4,A
0.4,0.4,1.4,2.0,1.0,1.4,15.2,16.8,1,-1,A
0.4,0.0,2.8,0.8,2.8,2.4,11.4,15.6,1,-1,D
0.2,0.0,1.6,0.6,2.0,2.4,10.0,11.6,-1,-2,H
0.2,0.2,1.4,1.0,2.6,1.4,10.2,12.2,1,-1,A
0.2,0.6,2.4,2.4,2.2,1.6,15.6,13.8,-1,3,A
0.0,0.4,0.4,1.6,1.4,3.0,12.0,11.4,-1,-2,D
0.8,0.4,2.4,1.8,1.0,2.4,23.2,10.6,0,-1,H
0.8,0.2,3.2,2.2,1.2,2.0,18.4,17.0,2,-2,H
0.4,0.2,1.8,1.6,1.2,1.8,15.4,12.2,1,1,H
0.4,0.0,2.0,0.6,1.4,1.0,12.6,13.8,1,0,D
0.2,0.0,1.2,1.0,3.0,2.8,10.8,10.0,0,-2,H
0.8,0.2,2.6,1.2,1.4,1.2,16.0,15.2,4,-1,A
0.0,0.8,1.0,2.0,2.2,0.6,13.2,22.8,0,1,A
1.0,0.4,4.2,2.8,0.4,2.4,19.2,13.8,5,0,H
0.4,0.2,1.8,1.4,1.8,3.2,13.4,10.6,1,-1,H
0.0,0.2,0.6,1.2,2.8,2.2,12.4,9.6,-3,-2,H
0.4,0.4,1.6,2.2,1.2,1.6,15.8,15.0,1,0,H
0.0,0.2,0.8,1.0,1.2,2.8,13.0,12.6,0,1,A
0.4,0.4,2.0,1.8,1.8,2.0,15.0,11.4,-1,1,H
0.2,0.4,1.2,1.6,2.4,2.0,10.6,11.8,-3,0,D
0.2,0.8,1.6,3.2,2.0,1.4,11.8,21.4,-1,3,A
0.2,0.6,2.2,2.6,2.6,1.6,16.6,15.4,-3,2,A
0.4,0.6,2.6,2.0,2.6,1.8,12.0,14.4,-1,2,H
0.0,0.0,0.8,1.0,3.2,1.6,7.8,13.6,-3,-1,A
0.8,0.8,1.6,2.4,0.4,1.4,23.0,18.4,2,-1,H
0.2,1.0,1.0,4.0,3.0,0.6,8.8,18.6,-2,5,A
0.2,0.2,1.2,0.6,1.4,3.6,13.8,7.8,1,-3,D
0.6,0.0,1.8,1.0,1.4,1.8,14.8,13.2,-2,-1,H
0.2,0.0,1.4,1.8,2.2,3.2,9.8,15.6,-1,-4,D
1.0,0.2,4.8,1.4,0.4,2.2,19.2,11.6,5,0,H
0.6,0.6,1.4,2.2,1.6,1.2,13.6,13.2,-1,2,H
0.8,0.6,3.0,2.2,1.4,1.6,15.4,14.6,3,1,A
0.4,0.2,2.2,1.4,1.4,1.8,16.2,11.6,-1,-2,H
0.4,0.0,1.4,0.6,2.8,3.0,13.2,10.2,2,-4,D
0.8,0.8,2.6,1.6,1.2,0.4,20.2,23.4,4,3,D
0.2,0.4,1.8,2.6,2.4,2.4,11.8,12.0,0,1,H
0.2,0.0,1.4,1.2,1.6,2.6,18.4,15.0,0,0,H
0.0,0.0,0.6,1.2,3.0,2.6,10.0,11.6,0,-1,H
0.0,0.2,1.6,1.2,2.8,1.8,12.6,11.8,-1,-3,D
0.6,0.6,2.0,2.4,1.2,1.2,14.8,12.6,-1,2,H
0.4,0.6,1.8,2.0,2.6,2.2,13.2,14.6,0,-1,D
0.2,0.2,1.0,1.4,1.4,1.6,12.4,12.6,0,0,D
